File Name,Max Deformation,X,Y,Z
1076,1.2501,-1141.0,0.0,50.8
1077,0.71563,-1167.2,0.0,50.8
1078,2.0985,389.64,9.9556,43.618
1079,0.32654,-516.65,0.0,50.8
108,13.881,-632.67,12.657,26.284
1080,2.7447,364.88,11.304,49.526
1081,0.33506,1696.4,0.0,50.8
1082,5.676,-374.97,11.304,49.526
1083,1.4921,308.71,21.165,43.949
1084,1.8678,-1573.8,9.9556,43.618
1085,0.53801,-1570.5,0.0,50.8
1086,0.57438,975.34,0.0,50.8
1087,1.1398,846.35,20.288,42.129
1088,0.052466,81.0,0.0,-50.8
1089,0.011202,-84.232,0.0,50.8
109,4.915,286.17,6.709,29.394
1090,2.1216,-948.99,11.304,-49.526
1091,0.38416,-1691.8,0.0,50.8
1092,0.33746,-1958.0,0.0,50.8
1093,1.1063,-1299.5,9.9556,43.618
1094,1.8974,-814.56,10.405,45.588
1095,0.41583,-600.13,0.0,50.8
1096,2.9219,-572.17,11.304,49.526
1097,0.3494,218.19,0.0,50.8
1098,0.0058301,104.72,0.0,50.8
1099,2.4131,-651.96,10.855,47.557
11,3.4751,-171.31,0.0,30.15
110,22.256,-851.52,6.709,29.394
1100,2.4391,-1249.1,9.9556,43.618
1101,0.32242,1159.6,0.0,-50.8
1102,0.34613,862.56,0.0,-50.8
1103,5.1186,-30.2,0.0,-114.3
1104,1.774,-514.07,10.405,45.588
1105,1.4271,199.92,0.0,-50.8
1106,0.022056,-430.57,0.0,50.8
1107,0.4367,566.75,0.0,50.8
1108,0.8135,-1946.7,0.0,50.8
1109,2.2774,608.78,0.0,50.8
111,39.381,-331.45,12.657,26.284
1110,2.739,-277.98,11.304,49.526
1111,2.9753,-1130.5,0.0,50.8
1112,0.1224,296.91,0.0,50.8
1113,1.9805,-118.51,0.0,50.8
1114,6.3507,108.04,0.0,50.8
1115,0.44209,-1374.7,11.304,49.526
1116,1.2811,-1820.2,11.304,-49.526
1117,2.4232,-946.75,0.0,-50.8
1118,0.019277,-233.73,0.0,50.8
1119,0.11085,-1292.8,0.0,-50.8
112,0.96391,88.523,0.0,-30.15
1120,0.92701,-225.29,0.0,-50.8
1121,0.1536,419.51,11.304,49.526
1122,4.4282,902.82,0.0,50.8
1123,3.3172,980.27,10.405,45.588
1124,4.0713,749.7,0.0,50.8
1125,4.1498,525.88,0.0,50.8
1126,6.94,329.03,10.855,47.557
1127,9.092,111.85,0.0,50.8
1128,2.5914,751.4,10.405,45.588
1129,0.44083,1321.7,11.304,49.526
113,44.333,-236.69,11.809,24.522
1130,3.2275,416.14,10.405,45.588
1131,4.2957,-530.47,0.0,-50.8
1132,4.9152,417.2,0.0,-50.8
1133,5.2095,-490.44,0.0,-50.8
1134,1.7816,-704.07,0.0,-50.8
1135,3.2895,-976.49,0.0,-50.8
1136,0.52419,-1633.4,0.0,50.8
1137,1.9347,-336.16,10.855,47.557
1138,0.63262,-1633.3,0.0,50.8
1139,3.0339,375.98,10.405,45.588
114,8.9034,-842.03,6.709,29.394
1140,3.8937,-888.32,10.405,45.588
1141,0.072312,76.2,-4.981,-56.933
1142,1.139,-481.87,0.0,57.15
1143,2.138,-1389.3,0.0,-57.15
1144,2.3639,216.3,11.712,51.315
1145,0.15294,-1196.0,0.0,57.15
1146,3.587,1008.1,12.717,55.717
1147,0.15854,-425.27,0.0,57.15
1148,2.437,-835.86,0.0,57.15
1149,2.0108,733.1,11.712,51.315
115,8.8721,1806.0,6.274,27.488
1150,1.9505,543.18,0.0,57.15
1151,4.9894,-450.1,12.382,-54.25
1152,1.6453,-1336.9,11.712,-51.315
1153,0.85919,-1003.5,0.0,57.15
1154,1.6896,315.93,12.382,-54.25
1155,2.292,-480.16,0.0,-57.15
1156,5.6745,-445.35,0.0,-57.15
1157,0.21194,-23.9,0.0,-114.3
1158,1.6742,1171.2,0.0,-57.15
1159,2.6365,-23.9,0.0,-114.3
116,0.14719,238.42,0.0,30.15
1160,2.3002,398.6,0.0,-57.15
1161,0.11068,552.69,12.717,55.717
1162,0.41301,-714.89,0.0,57.15
1163,1.763,152.85,12.382,54.25
1164,3.7551,-91.92,0.0,57.15
1165,0.86351,1062.6,0.0,57.15
1166,0.63198,44.5,0.0,-136.55
1167,0.27397,-740.47,0.0,-57.15
1168,0.92908,817.47,0.0,-57.15
1169,1.4441,-1431.2,0.0,-57.15
117,15.868,943.96,6.709,29.394
1170,3.3418,530.86,0.0,-57.15
1171,0.99716,-644.97,0.0,57.15
1172,0.16296,-240.2,0.0,-57.15
1173,0.10016,-909.83,0.0,-57.15
1174,4.1539,664.44,0.0,-57.15
1175,0.17581,23.9,0.0,-114.3
1176,1.4377,-190.14,12.717,55.717
1177,0.050069,197.43,0.0,57.15
1178,2.5619,-230.75,0.0,57.15
1179,0.11621,1477.5,11.712,51.315
118,14.211,-715.13,11.809,24.522
1180,0.69468,1550.1,0.0,57.15
1181,0.062716,854.34,0.0,57.15
1182,0.087062,-107.62,49.132,14.155
1183,0.48748,44.5,0.0,-136.55
1184,3.2039,-822.99,0.0,-57.15
1185,4.2307,44.5,0.0,-136.55
1186,0.30644,-519.32,0.0,-57.15
1187,1.3815,-244.64,0.0,-57.15
1188,0.38442,1024.7,0.0,-57.15
1189,1.4716,798.56,0.0,-57.15
119,1.085,-500.89,6.0565,26.535
1190,1.285,-367.05,0.0,-57.15
1191,0.037598,514.44,0.0,57.15
1192,3.9427,-143.64,12.717,55.717
1193,2.5734,-159.82,11.712,51.315
1194,6.0225,181.72,12.717,55.717
1195,0.96859,1025.2,0.0,57.15
1196,1.4105,-830.36,0.0,-57.15
1197,0.87557,44.5,0.0,-136.55
1198,1.8366,44.5,0.0,-136.55
1199,1.9929,-783.02,0.0,-57.15
12,33.719,100.79,0.0,30.15
120,44.963,-239.93,16.97,21.279
1200,6.135,44.5,0.0,-136.55
1201,1.9415,-476.96,12.717,-55.717
1202,0.52134,649.17,0.0,57.15
1203,4.2128,527.3,12.047,-52.783
1204,0.55412,-1613.6,0.0,-57.15
1205,6.4393,404.64,12.382,-54.25
1206,1.3231,809.58,11.712,51.315
1207,2.8668,-85.9,51.315,11.712
1208,0.050716,-372.01,0.0,57.15
1209,3.6551,247.17,12.717,55.717
121,59.758,263.05,11.279,23.421
1210,0.67297,214.08,0.0,57.15
1211,1.1076,101.6,-52.8,21.87
1212,6.1748,101.6,0.0,57.15
1213,0.98906,593.54,0.0,57.15
1214,0.24286,1346.4,0.0,57.15
1215,0.6759,744.56,0.0,57.15
1216,4.0106,23.9,0.0,-114.3
1217,0.18647,-245.9,0.0,-57.15
1218,2.5321,269.68,0.0,-57.15
1219,0.17595,749.4,0.0,-57.15
122,1.8461,-2099.4,6.4008,28.044
1220,0.16927,548.53,0.0,-57.15
1221,0.60755,-273.58,0.0,57.15
1222,3.8432,-85.9,49.848,11.377
1223,0.1166,986.22,0.0,57.15
1224,0.0099381,122.82,0.0,57.15
1225,0.2571,860.92,0.0,57.15
1226,4.6349,-581.46,0.0,-57.15
1227,0.037503,-44.5,-21.361,-134.87
1228,2.975,-44.5,0.0,-136.55
1229,4.0155,-328.53,0.0,-57.15
123,9.3194,-1458.8,0.0,30.15
1230,0.2258,1577.0,0.0,-57.15
1231,0.16062,-1612.5,0.0,-57.15
1232,0.874,-23.9,0.0,-114.3
1233,1.1931,591.8,0.0,-57.15
1234,0.42381,-794.16,0.0,-57.15
1235,0.6799,-23.9,0.0,-114.3
1236,0.63012,1573.8,0.0,57.15
1237,0.77288,574.6,0.0,57.15
1238,3.9299,-253.02,11.712,51.315
1239,1.6542,-1423.9,11.712,51.315
124,4.4652,429.33,0.0,30.15
1240,0.44579,374.05,0.0,57.15
1241,0.3398,-560.26,0.0,-57.15
1242,0.39557,2131.3,0.0,-57.15
1243,1.1609,1589.3,0.0,-57.15
1244,6.2246,-413.08,0.0,-57.15
1245,0.48714,-1175.7,0.0,-57.15
1246,1.4916,-1519.3,0.0,-57.15
1247,0.4375,1264.2,0.0,-57.15
1248,0.088702,-23.9,-9.9619,-113.87
1249,0.10253,-641.72,0.0,-57.15
125,17.085,707.03,5.7844,25.343
1250,0.35667,1342.3,0.0,-57.15
1251,0.37561,2054.6,0.0,57.15
1252,1.7356,432.33,12.717,55.717
1253,0.44847,1738.8,0.0,57.15
1254,4.1928,85.9,51.13,0.0
1255,1.9511,-823.01,11.712,51.315
1256,0.28675,1936.9,12.717,55.717
1257,0.12236,-1370.2,12.717,55.717
1258,0.76342,101.6,0.0,-57.15
1259,0.4799,-337.16,0.0,-57.15
126,50.193,390.94,11.279,23.421
1260,1.4067,271.99,0.0,-57.15
1261,0.28155,1524.6,0.0,-57.15
1262,0.057029,76.2,0.0,-57.15
1263,0.54094,1468.8,0.0,-57.15
1264,0.13498,-981.89,0.0,57.15
1265,1.5971,1220.8,11.288,-49.458
1266,0.040281,594.56,0.0,57.15
1267,0.79774,1127.2,0.0,57.15
1268,0.1745,-1464.5,12.717,55.717
1269,0.15888,123.96,0.0,57.15
127,37.989,528.4,11.279,23.421
1270,0.46823,610.94,0.0,57.15
1271,0.14004,-1092.9,0.0,57.15
1272,1.9241,-723.94,11.765,-51.544
1273,0.026873,101.6,0.0,-57.15
1274,5.2118,-302.51,0.0,-57.15
1275,0.83795,264.54,0.0,-57.15
1276,2.1326,-889.45,0.0,-57.15
1277,0.12179,-869.73,0.0,-57.15
1278,5.2216,-23.9,0.0,-114.3
1279,1.5637,-1407.8,0.0,-57.15
128,0.77628,1359.2,0.0,30.15
1280,0.63969,-761.71,0.0,-57.15
1281,0.19339,-624.36,12.717,55.717
1282,0.21095,-626.63,0.0,57.15
1283,0.25697,474.05,0.0,57.15
1284,0.19168,-2282.6,11.765,51.544
1285,1.7663,999.41,11.288,49.458
1286,4.7174,365.26,0.0,-57.15
1287,1.0937,-1346.3,0.0,-57.15
1288,1.1149,-606.42,0.0,-57.15
1289,0.47548,-417.64,0.0,-57.15
129,4.8036,306.8,0.0,30.15
1290,4.7364,299.94,0.0,-57.15
1291,1.1325,1279.1,0.0,-57.15
1292,0.28247,845.46,0.0,-57.15
1293,3.5807,23.9,0.0,-114.3
1294,0.12882,-23.9,0.0,-114.3
1295,1.7412,-1126.4,0.0,-57.15
1296,2.2542,165.6,0.0,57.15
1297,0.20778,338.03,0.0,57.15
1298,0.17253,226.42,0.0,57.15
1299,0.57783,-887.65,0.0,57.15
13,21.109,774.05,21.279,16.97
130,4.8059,305.2,6.4008,28.044
1300,1.12,1366.9,22.011,45.706
1301,0.84441,-1081.6,0.0,-57.15
1302,1.6978,-44.5,0.0,-136.55
1303,1.0503,275.16,0.0,-57.15
1304,3.2575,504.07,0.0,-57.15
1305,0.18733,865.25,0.0,-57.15
1306,1.7134,1283.1,0.0,-57.15
1307,0.045235,-437.33,0.0,-57.15
1308,0.63938,1086.6,0.0,-57.15
1309,2.247,764.98,0.0,-57.15
131,8.7555,908.09,6.709,29.394
1310,2.0892,-1018.0,0.0,-57.15
1311,4.0911,-335.33,0.0,57.15
1312,0.53158,1397.7,0.0,57.15
1313,2.3284,-849.22,12.717,55.717
1314,0.60544,403.54,0.0,57.15
1315,0.52414,-722.32,0.0,57.15
1316,0.9895,44.5,0.0,-136.55
1317,0.49013,1090.6,0.0,-57.15
1318,2.3526,961.92,0.0,-57.15
1319,0.27271,-622.72,0.0,-57.15
132,8.4021,1029.1,6.4008,28.044
1320,0.47365,-419.9,0.0,-57.15
1321,1.2743,464.36,12.717,-55.717
1322,0.17828,1373.7,0.0,57.15
1323,0.51234,1583.3,0.0,-57.15
1324,0.33931,76.2,53.703,-19.546
1325,1.1798,-498.29,0.0,-57.15
1326,0.17201,-314.9,0.0,57.15
1327,2.9127,198.32,11.765,51.544
1328,0.787,1568.2,0.0,57.15
1329,0.73502,-710.42,0.0,57.15
133,4.8798,1316.8,6.0926,26.694
1330,1.981,-1137.5,23.868,49.562
1331,1.615,-1333.6,11.288,-49.458
1332,1.5119,-283.63,11.765,-51.544
1333,0.072525,-887.84,0.0,57.15
1334,1.1146,-1588.8,11.288,-49.458
1335,0.85932,916.95,0.0,-57.15
1336,0.3298,2168.6,0.0,-57.15
1337,2.5946,23.9,0.0,-114.3
1338,2.7534,-295.35,0.0,-57.15
1339,0.84917,847.4,0.0,-57.15
134,3.3585,256.13,6.709,29.394
1340,0.67692,-553.2,0.0,-57.15
1341,0.26455,550.56,0.0,57.15
1342,0.0088324,-72.375,0.0,62.513
1343,0.30947,-484.72,0.0,57.15
1344,1.1265,-463.86,12.717,55.717
1345,1.5587,557.15,12.717,55.717
1346,0.17517,389.85,0.0,-57.15
1347,0.2228,768.62,0.0,-57.15
1348,0.82378,-1305.0,0.0,-57.15
1349,1.1268,-1179.4,0.0,-57.15
135,48.941,324.23,11.88,24.669
1350,0.7432,44.5,0.0,-136.55
1351,2.02,870.16,0.0,-57.15
1352,0.25523,-1964.4,0.0,-57.15
1353,0.062161,237.16,0.0,-57.15
1354,1.6169,693.17,0.0,-57.15
1355,0.18146,-1736.4,12.717,-55.717
1356,2.5291,-802.42,0.0,57.15
1357,4.1534,-123.16,11.765,51.544
1358,0.18261,-609.81,0.0,57.15
1359,0.088133,-839.09,0.0,57.15
136,34.078,121.16,16.208,20.324
1360,0.608,993.51,0.0,57.15
1361,0.026548,44.5,-21.361,-134.87
1362,0.47942,1465.1,0.0,-57.15
1363,0.49017,2037.8,0.0,-57.15
1364,0.40447,1395.8,0.0,-57.15
1365,1.1017,-44.5,0.0,-136.55
1366,1.584,751.3,0.0,-57.15
1367,0.49742,936.5,0.0,-57.15
1368,0.11031,-23.9,0.0,-114.3
1369,0.57785,558.8,0.0,-57.15
137,2.7156,-209.44,0.0,30.15
1370,0.32353,299.38,0.0,-57.15
1371,0.49754,-650.48,0.0,57.15
1372,1.0708,1533.6,22.011,45.706
1373,1.2388,-1116.2,22.011,45.706
1374,0.58545,-156.16,0.0,57.15
1375,2.4109,-733.25,11.288,49.458
1376,0.016913,101.6,-8.1333,-56.568
1377,0.22608,-1257.6,0.0,-57.15
1378,1.1392,561.01,0.0,-57.15
1379,0.8152,-44.5,0.0,-136.55
138,13.324,350.96,12.481,25.916
1380,1.9708,-506.14,0.0,-57.15
1381,1.6202,-394.35,11.765,-51.544
1382,0.70804,1618.7,0.0,-57.15
1383,2.2416,-263.0,0.0,57.15
1384,1.2644,-1229.2,0.0,-57.15
1385,1.2694,-1225.1,12.717,-55.717
1386,0.73455,-1260.5,0.0,57.15
1387,0.0864,-181.91,0.0,57.15
1388,1.4921,690.14,11.765,51.544
1389,0.78032,524.39,0.0,57.15
139,3.2501,1776.5,5.7844,25.343
1390,0.51323,-154.81,0.0,57.15
1391,0.20129,101.6,0.0,57.15
1392,1.1252,-802.27,9.8599,-43.199
1393,0.35481,1237.0,0.0,-57.15
1394,0.36472,-561.84,0.0,-57.15
1395,0.064212,868.49,0.0,-57.15
1396,0.42043,1683.7,0.0,-57.15
1397,1.447,438.57,0.0,-57.15
1398,0.044755,-251.64,0.0,-57.15
1399,0.56496,23.9,0.0,-114.3
14,69.377,-329.89,11.809,24.522
140,0.99281,-1453.6,0.0,30.15
1400,0.92854,1127.7,0.0,-57.15
1401,0.21976,542.38,0.0,57.15
1402,0.14541,-766.29,0.0,57.15
1403,0.21667,851.76,0.0,57.15
1404,1.7837,-668.77,10.812,47.372
1405,0.8274,1512.3,0.0,57.15
1406,3.6813,-44.5,0.0,-136.55
1407,0.6021,-44.5,0.0,-136.55
1408,1.4762,44.5,0.0,-136.55
1409,0.21252,2030.3,0.0,-57.15
141,2.1175,-1178.5,6.0926,26.694
1410,2.9634,-44.5,0.0,-136.55
1411,0.059214,1570.2,0.0,-57.15
1412,0.19075,-1989.5,12.717,-55.717
1413,0.66797,1021.1,0.0,-57.15
1414,1.7335,-805.48,0.0,-57.15
1415,1.1577,-900.12,0.0,-57.15
1416,0.43242,-1118.7,0.0,57.15
1417,1.4144,-507.02,19.225,39.922
1418,1.046,-771.02,19.225,39.922
1419,0.46555,-645.65,0.0,57.15
142,6.0778,1954.2,6.709,29.394
1420,0.96555,-123.53,0.0,57.15
1421,3.0819,44.5,0.0,-136.55
1422,0.64954,-702.1,0.0,-57.15
1423,0.082909,-366.9,0.0,-57.15
1424,0.80929,1444.9,0.0,-57.15
1425,2.3008,-665.28,0.0,-57.15
1426,0.40989,-285.01,0.0,-57.15
1427,0.011633,76.2,0.0,-57.15
1428,0.084143,537.34,0.0,-57.15
1429,0.79919,528.03,0.0,-57.15
143,5.6401,1361.1,6.709,29.394
1430,0.61239,23.9,0.0,-114.3
1431,2.7781,-192.05,12.717,55.717
1432,0.53817,1677.6,0.0,57.15
1433,1.5812,577.88,12.717,55.717
1434,0.053967,408.54,0.0,57.15
1435,1.1592,1248.0,19.225,39.922
1436,0.35037,414.67,0.0,-57.15
1437,0.0038584,-44.5,-8.9308,-136.26
1438,1.455,817.05,0.0,-57.15
1439,0.023543,-219.24,0.0,-57.15
144,34.931,-238.25,6.709,29.394
1440,1.0613,-1172.6,0.0,-57.15
1441,0.81163,-629.23,0.0,70.65
1442,0.3672,649.46,0.0,70.65
1443,1.9319,596.14,29.943,62.178
1444,0.17402,-2169.7,15.721,68.879
1445,3.0628,-415.75,14.628,64.089
1446,0.21894,1577.0,15.721,68.879
1447,2.0904,-696.26,14.628,-64.089
1448,0.89534,-450.43,0.0,70.65
1449,2.121,-498.45,0.0,-70.65
145,23.301,740.38,0.0,-30.15
1450,1.0599,372.44,28.522,59.227
1451,0.1431,843.07,0.0,-70.65
1452,2.445,-537.71,15.721,-68.879
1453,0.12387,-740.64,0.0,70.65
1454,0.57061,-114.3,64.089,14.628
1455,0.51491,-1427.2,0.0,70.65
1456,0.38016,1303.6,0.0,-70.65
1457,0.16485,545.46,0.0,70.65
1458,1.8727,-908.71,0.0,70.65
1459,0.12951,1341.0,15.721,68.879
146,0.88177,178.43,0.0,30.15
1460,0.84655,-648.01,0.0,-70.65
1461,1.4944,35.1,0.0,-139.7
1462,0.013134,-220.38,0.0,70.65
1463,0.12635,35.1,0.0,-139.7
1464,0.051032,-1091.7,0.0,70.65
1465,0.044938,1244.3,0.0,70.65
1466,1.2583,50.9,0.0,-165.1
1467,1.7843,380.05,0.0,-70.65
1468,0.055575,439.42,7.9103,70.206
1469,0.087681,-159.64,0.0,-70.65
147,1.5752,-707.89,0.0,30.15
1470,0.22475,469.01,0.0,-70.65
1471,2.1651,149.48,14.992,65.686
1472,0.050029,-628.8,0.0,70.65
1473,0.47342,-1346.5,0.0,70.65
1474,1.2199,369.04,14.628,64.089
1475,0.28794,1661.7,0.0,70.65
1476,0.14789,761.11,0.0,-70.65
1477,0.034017,-518.36,15.721,68.879
1478,0.33165,35.1,0.0,-139.7
1479,0.69786,-997.26,0.0,-70.65
148,18.478,450.07,23.421,11.279
1480,0.32916,98.6,0.0,-70.65
1481,0.26681,932.89,0.0,-70.65
1482,0.26142,-1668.6,0.0,-70.65
1483,2.3725,-50.9,0.0,-165.1
1484,0.4335,1442.7,0.0,-70.65
1485,0.81713,371.81,0.0,-70.65
1486,0.45428,368.7,0.0,-70.65
1487,0.017392,-250.93,0.0,70.65
1488,0.97952,1034.6,0.0,70.65
1489,0.46486,-231.95,0.0,70.65
149,19.089,-705.72,16.208,20.324
1490,0.60342,1563.9,0.0,70.65
1491,0.18925,-647.98,0.0,-70.65
1492,0.77948,-35.1,0.0,-139.7
1493,0.26831,98.6,0.0,-70.65
1494,0.39101,98.6,0.0,-70.65
1495,0.012485,35.1,-58.033,-127.08
1496,0.10913,994.68,15.721,68.879
1497,0.80415,889.57,0.0,-70.65
1498,0.16327,1621.3,15.721,68.879
1499,0.090558,620.2,0.0,70.65
15,24.02,657.14,6.709,29.394
150,12.006,800.88,25.343,5.7844
1500,0.25592,1820.9,0.0,-70.65
1501,0.702,986.25,0.0,70.65
1502,0.40396,1167.8,0.0,70.65
1503,1.4525,348.38,29.233,60.703
1504,0.96005,-1118.2,0.0,70.65
1505,0.29501,1635.0,0.0,70.65
1506,0.8097,98.6,0.0,-70.65
1507,0.26541,1912.4,0.0,70.65
1508,0.17052,98.6,0.0,-70.65
1509,1.7933,-535.84,0.0,-70.65
151,2.2101,754.94,6.709,29.394
1510,0.063341,-433.31,0.0,70.65
1511,2.3393,114.3,0.0,70.65
1512,0.41857,-321.34,0.0,70.65
1513,0.49339,1744.2,0.0,70.65
1514,1.9124,114.3,0.0,70.65
1515,0.086395,-415.84,0.0,70.65
1516,0.53784,1396.7,0.0,70.65
1517,0.53092,-1385.4,0.0,70.65
1518,0.10394,1669.4,0.0,-70.65
1519,0.066076,245.8,0.0,-70.65
152,1.4244,182.4,0.0,-30.15
1520,2.649,-405.09,14.628,64.089
1521,0.057638,651.72,0.0,70.65
1522,1.3184,35.1,0.0,-139.7
1523,0.071321,-1243.2,0.0,70.65
1524,0.17208,-1362.4,0.0,-70.65
1525,0.39093,1314.3,0.0,-70.65
1526,0.016703,-547.91,15.721,68.879
1527,0.32945,-1763.5,0.0,-70.65
1528,1.3084,-1105.8,0.0,-70.65
1529,0.11689,-1307.7,0.0,-70.65
153,1.6968,502.96,0.0,30.15
1530,1.4188,631.94,0.0,-70.65
1531,0.27721,-1271.2,0.0,70.65
1532,0.05092,-1404.8,0.0,70.65
1533,1.7993,-467.46,14.628,64.089
1534,0.5513,-933.98,0.0,70.65
1535,0.86638,-770.2,0.0,-70.65
1536,0.36346,-745.76,0.0,-70.65
1537,0.7561,-1429.7,0.0,-70.65
1538,0.59951,-1273.0,0.0,-70.65
1539,0.83923,-35.1,0.0,-139.7
154,1.8949,1418.4,5.7844,25.343
1540,1.0174,-605.86,0.0,-70.65
1541,2.6204,50.9,0.0,-165.1
1542,1.4455,756.73,0.0,-70.65
1543,1.0571,50.9,0.0,-165.1
1544,0.31344,-1903.7,0.0,-70.65
1545,2.6279,-50.9,0.0,-165.1
1546,0.36051,-222.53,0.0,70.65
1547,0.32177,424.27,0.0,70.65
1548,0.035677,81.492,62.493,14.264
1549,0.29069,-1884.1,0.0,70.65
155,9.4199,950.08,6.709,29.394
1550,1.3162,342.46,29.943,62.178
1551,2.0207,634.56,0.0,-70.65
1552,0.44096,-1261.5,0.0,-70.65
1553,0.10966,-387.56,0.0,-70.65
1554,2.8304,408.08,0.0,-70.65
1555,0.58374,35.1,0.0,-139.7
1556,2.0639,50.9,0.0,-165.1
1557,0.54529,1296.7,0.0,-70.65
1558,1.8269,-503.59,0.0,-70.65
1559,2.0364,50.9,0.0,-165.1
156,22.446,1163.3,6.4008,28.044
1560,0.64916,-348.41,0.0,-70.65
1561,0.16153,-1428.3,15.721,68.879
1562,0.11776,65.072,0.0,75.337
1563,1.4751,-177.98,15.721,68.879
1564,0.27687,1818.1,0.0,70.65
1565,0.028446,-819.43,0.0,70.65
1566,0.36719,-248.6,0.0,70.65
1567,0.85434,-382.17,0.0,70.65
1568,0.48463,975.6,0.0,70.65
1569,0.29376,596.44,0.0,-70.65
157,23.723,-22.4,0.0,58.15
1570,0.11806,-1397.3,15.191,66.556
1571,0.45344,1244.3,0.0,-70.65
1572,0.57771,374.58,0.0,-70.65
1573,0.47612,114.3,-70.65,0.0
1574,0.19587,114.3,13.783,-69.292
1575,0.81168,-1314.6,0.0,70.65
1576,0.071257,-1455.2,0.0,70.65
1577,0.043918,-448.55,0.0,-70.65
1578,0.033506,88.9,59.588,13.6
1579,0.18699,853.57,0.0,70.65
158,4.583,466.92,6.4008,28.044
1580,0.1853,398.88,0.0,70.65
1581,0.0080335,35.1,-39.358,-134.04
1582,0.75354,-108.13,0.0,70.65
1583,2.7633,35.1,0.0,-139.7
1584,1.1262,35.1,0.0,-139.7
1585,0.29364,-860.6,0.0,-70.65
1586,1.7066,50.9,0.0,-165.1
1587,0.15605,114.3,0.0,-70.65
1588,0.46202,842.01,0.0,-70.65
1589,0.59518,598.13,0.0,-70.65
159,1.2698,-447.33,0.0,30.15
1590,0.12057,-50.9,0.0,-165.1
1591,0.32729,-1326.0,0.0,70.65
1592,0.30617,977.07,0.0,70.65
1593,0.09142,-1109.1,0.0,70.65
1594,0.21322,1983.4,0.0,70.65
